time,Rs,u2,Tmax,Tmin,RH,prec,ETo
1981-02-03,24.9,0.8,31.8,16.2,74.8,0.7,5.3
1981-02-04,24.0,1.4,30.0,17.5,72.9,0.0,5.3
1981-02-05,21.3,1.9,30.3,17.4,81.4,0.7,4.9
1981-02-06,20.5,1.5,29.7,16.6,78.1,4.1,4.8
1981-02-07,15.8,1.9,27.5,16.3,76.1,19.3,3.8
1981-02-08,18.0,1.1,28.1,16.4,77.2,1.8,4.5
1981-02-09,16.4,0.8,28.8,16.4,80.7,0.0,3.6
1981-02-10,17.5,1.3,26.9,15.0,83.4,4.0,3.8
1981-02-11,21.0,1.5,25.7,15.6,82.6,25.2,4.3
1981-02-12,24.7,2.0,27.5,16.5,82.1,0.2,4.8
1981-02-13,26.0,1.5,28.7,16.5,76.2,0.0,5.3
1981-02-14,26.7,1.0,27.6,15.4,78.1,0.0,5.0
1981-02-15,24.1,1.1,27.6,16.1,75.1,0.0,4.7
1981-02-16,25.0,1.6,26.5,16.9,76.5,0.7,4.9
1981-02-17,24.0,1.5,27.6,15.9,76.9,2.3,4.9
1981-02-18,23.4,1.3,28.2,16.6,78.0,0.0,5.1
1981-02-19,22.8,1.3,28.8,15.9,75.2,0.0,4.6
1981-02-20,20.1,1.7,27.4,16.5,79.5,0.5,4.2
1981-02-21,20.7,1.1,28.0,16.3,76.5,1.3,4.4
1981-02-22,19.4,1.7,26.2,15.3,76.0,2.5,4.2
1981-02-23,19.7,1.5,26.2,15.1,77.0,0.3,4.2
1981-02-24,23.7,1.9,26.6,16.2,78.6,1.4,4.9
1981-02-25,23.5,1.5,27.3,16.2,75.5,0.2,4.7
1981-02-26,14.2,1.1,26.0,16.2,74.9,0.0,3.4
1981-02-27,23.9,1.0,28.9,15.2,73.4,0.0,4.9
1981-02-28,20.7,0.9,28.6,15.3,78.7,0.5,4.3
1981-03-01,24.9,1.5,29.8,15.3,72.4,1.0,5.2
1981-03-02,25.2,0.7,30.5,16.4,71.7,0.0,5.2
1981-03-03,24.5,0.8,31.5,14.8,71.2,0.0,5.2
1981-03-04,18.2,1.2,30.9,16.5,74.5,0.5,4.2
1981-03-05,11.0,0.9,26.0,18.0,83.9,12.0,2.5
1981-03-06,14.6,0.6,27.8,17.6,83.3,19.3,3.1
1981-03-07,12.4,0.9,26.6,17.5,86.1,12.4,2.8
1981-03-08,15.8,1.2,27.2,17.9,84.1,21.4,3.4
1981-03-09,11.7,0.9,27.3,17.4,85.3,13.3,2.9
1981-03-10,17.8,1.6,25.5,16.9,79.9,28.2,3.8
1981-03-11,20.2,0.8,28.0,15.8,81.7,2.5,4.2
1981-03-12,23.5,1.2,29.3,16.6,76.4,10.2,4.7
1981-03-13,22.2,1.1,29.0,16.4,75.5,0.0,4.7
1981-03-14,21.4,1.1,27.8,16.4,74.6,0.0,4.6
1981-03-15,23.1,0.6,29.7,14.1,75.0,0.0,4.4
1981-03-16,20.8,0.8,30.2,16.3,70.2,0.0,4.2
1981-03-17,14.3,1.3,28.9,18.1,79.3,0.4,3.8
1981-03-18,10.6,0.7,25.7,18.6,88.5,22.5,2.4
1981-03-19,14.0,1.2,25.7,17.0,83.7,13.7,3.1
1981-03-20,14.4,1.4,26.3,15.4,80.7,2.0,3.2
1981-03-21,9.2,0.6,23.4,16.7,91.2,5.0,2.0
1981-03-22,14.8,1.9,24.6,15.9,82.8,1.4,3.1
1981-03-23,16.5,1.6,24.5,13.7,83.6,0.0,3.9
1981-03-24,12.1,1.4,22.7,14.2,83.1,0.0,2.7
1981-03-25,14.6,1.8,25.0,16.2,81.3,0.8,3.3
1981-03-26,9.9,1.1,23.7,16.3,84.3,0.5,2.4
1981-03-27,9.1,1.3,22.0,16.4,88.7,7.1,1.9
1981-03-28,8.6,0.9,20.5,15.1,91.3,2.9,1.7
1981-03-29,8.6,1.3,22.0,15.5,90.5,8.4,1.9
1981-03-30,16.4,1.5,27.0,17.1,85.3,8.3,3.3
1981-03-31,19.9,0.9,28.2,16.9,80.2,4.4,4.1
1981-04-01,19.7,1.2,27.3,14.7,79.9,0.0,4.0
1981-04-02,16.0,1.7,25.5,14.8,83.1,0.0,3.3
1981-04-03,16.1,1.2,25.6,14.6,79.8,0.0,3.4
1981-04-04,19.4,0.7,26.4,14.3,84.5,0.0,3.6
1981-04-05,21.5,0.9,27.7,14.7,81.8,0.3,4.0
1981-04-06,19.7,1.0,26.7,14.5,80.8,0.5,3.6
1981-04-07,15.4,1.4,25.8,15.0,82.9,0.0,3.1
1981-04-08,18.0,0.9,25.4,15.5,80.4,0.0,3.2
1981-04-09,13.7,1.2,25.1,13.6,82.4,0.0,3.0
1981-04-10,16.8,1.3,25.2,12.6,77.5,0.1,3.5
1981-04-11,20.7,1.0,25.4,10.7,77.1,0.0,3.6
1981-04-12,19.6,1.0,24.6,10.2,78.5,0.0,3.4
1981-04-13,18.9,1.0,25.7,13.9,75.7,0.0,3.4
1981-04-14,17.7,1.7,25.5,12.4,77.5,0.0,3.8
1981-04-15,17.6,1.1,25.6,11.0,75.3,0.0,3.4
1981-04-16,7.8,0.4,20.1,13.4,92.2,0.7,1.5
1981-04-17,10.5,2.7,21.5,13.1,84.5,3.2,2.3
1981-04-18,18.3,1.8,19.8,11.6,78.6,0.0,3.0
1981-04-19,18.9,1.1,21.4,8.6,76.7,0.0,3.0
1981-04-20,19.1,1.1,23.3,10.6,77.6,0.0,3.2
1981-04-21,18.0,1.4,22.7,11.2,77.9,0.0,3.1
1981-04-22,16.6,1.3,22.0,11.1,79.1,0.0,3.0
1981-04-23,18.8,0.8,25.9,13.2,78.9,0.0,3.3
1981-04-24,19.2,1.1,26.5,12.5,76.3,0.0,3.4
1981-04-25,17.7,0.8,24.4,13.2,79.9,1.1,3.0
1981-04-26,17.6,0.9,26.7,13.3,80.1,0.0,3.2
1981-04-27,16.9,0.8,26.9,14.2,82.6,0.0,3.1
1981-04-28,14.6,0.7,25.4,14.0,85.6,5.0,2.7
1981-04-29,7.5,0.8,23.0,14.6,87.5,24.1,1.7
1981-04-30,12.3,1.4,22.4,14.4,85.7,6.8,2.2
1981-05-01,13.3,1.2,21.8,12.4,84.2,0.0,2.3
1981-05-02,11.3,0.9,21.5,13.3,84.2,0.0,2.1
1981-05-03,15.8,0.8,26.2,13.4,78.8,0.9,2.8
1981-05-04,17.0,0.7,26.2,12.1,82.3,0.3,2.9
1981-05-05,14.8,0.9,24.6,13.0,82.6,0.3,2.7
1981-05-06,16.9,0.9,24.6,12.1,81.6,0.0,2.9
1981-05-07,18.0,1.0,22.2,12.1,77.0,0.0,2.9
1981-05-08,17.9,1.1,22.7,11.4,78.4,0.0,2.9
1981-05-09,15.0,1.3,23.4,12.1,82.4,0.0,2.7
1981-05-10,15.3,0.6,24.1,12.6,79.7,0.0,2.5
1981-05-11,15.6,0.7,25.5,12.7,79.2,0.0,2.6
1981-05-12,15.2,0.5,25.2,10.9,79.6,0.0,2.5
1981-05-13,17.5,0.6,25.0,10.2,76.0,0.0,2.7
1981-05-14,17.4,0.6,25.0,9.3,74.7,0.0,2.7
1981-05-15,16.8,0.6,26.2,9.0,78.0,0.0,2.7
1981-05-16,16.5,0.9,24.4,11.3,79.7,0.0,2.8
1981-05-17,14.1,0.9,23.5,11.3,81.6,0.0,2.4
1981-05-18,8.6,1.4,21.4,12.7,86.0,0.3,1.8
1981-05-19,8.0,1.7,21.5,13.0,87.0,0.3,1.8
1981-05-20,12.2,0.8,23.0,11.7,83.2,0.0,2.2
1981-05-21,15.0,0.8,23.2,10.5,74.2,0.0,2.4
1981-05-22,10.2,1.2,19.9,10.7,86.9,0.0,1.8
1981-05-23,14.2,1.0,21.5,9.6,79.4,0.0,2.4
1981-05-24,9.0,1.1,20.0,8.9,82.4,0.0,1.8
1981-05-25,10.5,0.6,22.2,11.6,86.0,0.5,1.8
1981-05-26,15.5,0.9,22.8,11.6,83.9,2.6,2.4
1981-05-27,14.0,0.9,23.2,11.7,82.6,0.0,2.3
1981-05-28,11.5,1.0,22.7,11.0,80.3,0.0,2.1
1981-05-29,8.3,0.7,16.2,12.5,89.2,9.6,1.4
1981-05-30,13.2,1.0,19.9,10.3,85.5,0.0,2.0
1981-05-31,10.2,1.2,19.6,9.9,84.6,0.0,1.8
1981-06-01,13.9,0.8,21.6,10.2,82.7,0.0,2.2
1981-06-02,11.3,0.7,22.3,10.1,85.0,0.0,2.0
1981-06-03,9.6,0.5,22.2,11.1,84.5,0.0,1.7
1981-06-04,8.9,0.6,21.2,12.5,88.0,1.3,1.6
1981-06-05,11.2,0.9,19.6,10.8,86.6,0.6,1.8
1981-06-06,9.2,1.3,19.5,12.0,85.4,1.0,1.7
1981-06-07,6.0,1.7,17.4,10.8,87.5,16.4,1.3
1981-06-08,15.5,1.6,17.0,8.1,80.8,0.0,2.2
1981-06-09,16.0,0.9,19.0,6.0,80.7,0.0,2.1
1981-06-10,16.2,0.7,21.0,8.5,79.9,0.0,2.2
1981-06-11,15.7,0.6,23.1,8.8,77.8,0.0,2.2
1981-06-12,16.2,1.0,22.4,8.3,71.7,0.0,2.4
1981-06-13,9.3,0.5,21.8,9.2,83.1,0.1,1.6
1981-06-14,15.1,0.7,23.5,7.4,83.6,0.9,2.2
1981-06-15,12.1,0.9,21.3,10.2,84.4,1.2,1.9
1981-06-16,14.4,1.6,22.2,9.9,82.2,1.5,2.4
1981-06-17,13.9,1.2,22.2,9.0,81.9,8.6,2.2
1981-06-18,11.9,0.9,21.5,11.6,87.3,6.6,1.9
1981-06-19,14.0,1.0,22.6,10.1,81.7,0.7,2.3
1981-06-20,9.2,1.1,19.4,10.8,87.4,0.0,1.7
1981-06-21,9.9,0.8,20.5,11.1,90.2,0.1,1.6
1981-06-22,12.6,1.0,20.2,10.8,84.3,1.2,2.0
1981-06-23,13.2,1.3,19.3,10.4,82.1,0.0,2.1
1981-06-24,11.8,0.8,19.5,9.9,83.1,0.0,1.9
1981-06-25,8.0,0.7,18.7,9.6,83.9,0.0,1.4
1981-06-26,12.3,0.7,21.0,10.0,75.8,0.0,2.0
1981-06-27,10.3,0.7,20.0,7.5,84.2,0.0,1.7
1981-06-28,15.0,0.5,23.5,8.6,80.4,0.0,2.1
1981-06-29,15.8,0.6,24.5,8.6,78.9,0.0,2.3
1981-06-30,15.6,1.1,24.2,9.7,80.0,0.1,2.4
1981-07-01,16.1,1.0,27.0,9.4,69.6,0.0,2.6
1981-07-02,15.8,1.2,26.8,10.5,71.9,0.0,2.7
1981-07-03,13.5,2.8,18.8,10.0,83.9,0.0,2.1
1981-07-04,13.8,2.2,17.7,7.6,78.5,0.0,2.2
1981-07-05,11.9,1.6,18.0,6.3,77.5,0.0,2.0
1981-07-06,13.0,2.2,18.0,5.0,78.5,0.0,2.2
1981-07-07,12.6,2.1,16.6,5.9,80.5,0.4,1.9
1981-07-08,13.4,1.9,17.8,5.6,82.0,0.0,2.1
1981-07-09,13.3,1.9,16.8,6.3,79.8,0.0,2.0
1981-07-10,15.5,1.2,20.6,6.8,77.6,0.0,2.3
1981-07-11,15.8,0.9,21.8,9.4,77.4,0.0,2.3
1981-07-12,13.3,0.6,22.9,8.3,74.8,0.0,2.1
1981-07-13,15.2,1.1,23.2,7.5,69.8,0.0,2.5
1981-07-14,16.6,1.4,22.4,9.5,77.8,0.0,2.7
1981-07-15,16.9,1.3,22.8,8.8,73.4,0.0,2.7
1981-07-16,15.8,1.3,22.6,7.7,74.1,0.0,2.5
1981-07-17,16.5,1.1,24.1,9.2,67.0,0.0,2.7
1981-07-18,15.0,1.2,23.9,7.9,78.8,0.0,2.5
1981-07-19,13.1,1.0,21.8,10.2,83.4,0.0,2.1
1981-07-20,14.6,1.9,21.9,9.5,78.0,0.0,2.6
1981-07-21,17.4,1.4,19.2,4.7,53.9,0.0,2.8
1981-07-22,17.8,1.0,23.1,3.2,61.9,0.0,2.9
1981-07-23,14.0,0.9,22.8,6.8,83.4,0.0,2.2
1981-07-24,12.0,1.2,18.6,9.1,84.5,0.0,2.1
1981-07-25,16.6,1.2,22.6,10.6,83.3,0.0,2.6
1981-07-26,16.7,1.2,24.2,9.3,75.4,0.0,2.7
1981-07-27,13.9,0.9,22.4,7.6,80.6,0.0,2.3
1981-07-28,12.2,0.8,21.6,9.1,83.5,0.0,2.0
1981-07-29,14.9,0.9,22.6,7.0,77.1,0.0,2.4
1981-07-30,17.4,0.9,22.7,6.4,70.4,0.0,2.6
1981-07-31,16.9,0.9,22.4,6.9,68.5,0.0,2.6
1981-08-01,15.3,0.9,22.4,8.0,66.2,0.0,2.6
1981-08-02,13.7,0.8,23.4,9.6,77.7,0.0,2.3
1981-08-03,10.1,1.7,21.5,11.7,77.4,0.0,2.2
1981-08-04,16.4,2.1,22.8,12.3,72.6,0.0,3.0
1981-08-05,18.0,1.4,24.0,9.8,72.4,0.0,3.1
1981-08-06,18.5,1.1,23.2,9.0,74.0,0.0,3.0
1981-08-07,18.7,1.0,24.4,8.8,73.7,0.0,3.0
1981-08-08,18.4,1.0,23.5,8.9,74.7,0.0,3.0
1981-08-09,15.4,0.9,23.7,8.9,74.0,0.0,2.6
1981-08-10,10.4,1.3,21.0,9.4,81.9,0.0,2.1
1981-08-11,12.0,1.7,20.3,10.6,82.4,0.0,2.4
1981-08-12,15.7,1.6,23.8,11.3,76.0,0.0,2.9
1981-08-13,16.1,1.5,25.6,8.9,72.8,0.0,3.1
1981-08-14,11.3,1.5,24.3,11.7,83.1,2.3,2.3
1981-08-15,14.7,1.4,23.0,12.2,81.1,0.9,2.6
1981-08-16,14.2,1.7,22.5,10.9,82.7,0.0,2.7
1981-08-17,10.9,1.3,23.0,13.1,83.9,0.0,2.2
1981-08-18,12.1,1.4,21.6,12.7,86.7,14.2,2.0
1981-08-19,14.1,1.9,19.8,10.4,80.3,8.6,2.7
1981-08-20,18.5,2.1,21.6,7.4,72.8,0.0,3.2
1981-08-21,17.1,1.4,19.1,6.9,76.3,0.0,2.9
1981-08-22,18.7,0.9,20.0,7.3,76.7,0.0,2.7
1981-08-23,17.3,1.0,19.7,7.9,75.3,0.0,2.7
1981-08-24,17.0,1.0,22.7,9.0,72.9,0.0,3.0
1981-08-25,20.9,1.0,23.4,8.1,63.8,0.0,3.5
1981-08-26,20.7,1.0,26.3,9.3,63.2,0.0,3.6
1981-08-27,20.1,1.0,28.6,9.1,64.4,0.0,3.8
1981-08-28,18.5,1.0,28.3,10.8,66.8,0.0,3.6
1981-08-29,15.1,0.9,26.8,10.7,71.8,0.0,3.1
1981-08-30,15.6,0.9,26.6,12.4,76.2,0.0,3.1
1981-08-31,9.2,1.7,22.3,13.5,81.6,0.0,2.3
1981-09-01,10.5,1.0,23.1,13.4,83.6,0.7,2.1
1981-09-02,13.2,1.0,23.6,12.3,81.0,0.0,2.6
1981-09-03,15.0,1.5,24.3,11.3,76.8,0.0,2.9
1981-09-04,16.8,1.3,27.6,11.2,68.3,0.0,3.6
1981-09-05,16.9,1.2,24.5,11.2,67.1,0.0,3.4
1981-09-06,11.2,1.2,19.6,9.6,83.8,0.0,2.2
1981-09-07,18.6,1.9,23.9,11.3,72.6,0.0,3.6
1981-09-08,20.4,1.6,22.5,9.1,66.0,0.0,3.7
1981-09-09,22.0,1.8,25.8,7.3,59.2,0.0,4.3
1981-09-10,22.4,1.4,28.1,6.2,52.7,0.0,4.4
1981-09-11,22.3,1.6,28.7,8.8,48.5,0.0,4.8
1981-09-12,22.9,1.6,29.2,10.1,58.3,0.0,4.6
1981-09-13,21.9,1.0,29.0,9.7,58.5,0.0,4.0
1981-09-14,21.6,2.0,28.8,11.1,57.6,0.0,5.1
1981-09-15,21.9,1.6,30.5,11.9,64.2,0.0,4.6
1981-09-16,11.3,1.4,22.1,10.5,84.4,0.0,2.4
1981-09-17,9.0,1.8,20.8,13.2,82.7,0.0,2.2
1981-09-18,15.7,2.3,26.7,12.2,71.2,0.0,3.8
1981-09-19,21.9,1.8,29.7,12.2,62.1,0.0,4.6
1981-09-20,19.8,1.2,30.2,12.1,66.4,0.0,4.2
1981-09-21,18.9,1.5,30.1,12.5,66.9,0.0,4.3
1981-09-22,12.7,1.5,22.5,14.0,81.1,0.0,2.9
1981-09-23,17.3,1.5,25.2,13.5,70.3,0.0,3.7
1981-09-24,16.0,1.2,26.7,13.0,70.2,0.0,3.5
1981-09-25,10.8,1.1,23.4,12.7,78.3,0.0,2.6
1981-09-26,12.2,1.1,23.8,14.4,80.4,14.3,2.7
1981-09-27,17.5,2.2,26.8,13.6,75.9,0.0,3.8
1981-09-28,20.6,1.0,29.4,11.6,68.2,12.5,4.2
1981-09-29,16.9,1.3,30.0,14.8,72.0,0.0,4.0
1981-09-30,9.2,1.8,21.4,12.9,90.2,2.6,1.9
1981-10-01,12.3,2.4,22.7,11.7,73.8,1.0,3.1
1981-10-02,9.3,1.3,18.5,11.3,86.8,0.0,2.0
1981-10-03,17.1,1.8,25.8,12.1,78.9,4.3,3.6
1981-10-04,17.6,1.2,26.2,14.1,77.6,0.0,3.6
1981-10-05,13.9,1.1,25.8,14.9,82.1,7.3,3.1
1981-10-06,16.8,1.4,27.3,14.1,75.5,13.6,3.7
1981-10-07,11.2,1.1,25.3,15.9,84.4,9.1,2.5
1981-10-08,14.7,2.1,26.9,14.7,81.9,7.3,3.3
1981-10-09,16.5,1.3,23.8,14.0,82.0,0.0,3.5
1981-10-10,11.7,1.0,22.1,12.9,84.8,1.7,2.5
1981-10-11,10.0,0.9,20.4,12.2,90.7,4.8,2.1
1981-10-12,10.1,0.6,21.2,12.4,92.0,8.6,2.0
1981-10-13,14.5,1.1,25.2,14.0,82.1,5.6,3.0
1981-10-14,17.2,1.5,24.2,13.3,79.6,0.3,3.5
1981-10-15,16.6,1.2,26.7,14.3,83.1,0.1,3.5
1981-10-16,15.4,1.5,25.2,14.4,82.9,17.8,3.3
1981-10-17,21.8,1.3,25.7,12.9,78.1,0.9,4.3
1981-10-18,10.5,1.5,20.0,12.1,86.2,0.0,2.3
1981-10-19,10.0,1.5,18.4,10.9,86.4,0.0,2.2
1981-10-20,12.2,1.8,22.3,12.3,84.1,25.2,2.6
1981-10-21,21.8,1.5,24.9,10.7,76.3,14.9,4.4
1981-10-22,23.4,1.2,27.0,10.3,70.8,0.0,4.6
1981-10-23,17.5,1.4,23.7,13.5,79.9,0.0,3.6
1981-10-24,18.5,1.3,27.2,13.5,82.2,0.0,3.8
1981-10-25,21.7,1.3,27.6,14.1,79.3,1.1,4.4
1981-10-26,22.6,1.2,29.6,13.6,71.8,11.7,4.7
1981-10-27,10.0,0.8,19.8,15.4,92.8,13.2,2.0
1981-10-28,10.7,1.5,20.5,15.1,90.6,7.5,2.2
1981-10-29,10.0,1.3,19.2,14.9,91.9,1.2,2.0
1981-10-30,12.5,2.5,21.1,14.5,86.9,3.9,2.6
1981-10-31,10.9,1.7,20.8,13.4,86.7,12.6,2.3
1981-11-01,10.5,1.3,20.6,14.2,91.1,0.1,2.0
1981-11-02,10.2,0.7,21.7,13.4,87.5,1.5,2.2
1981-11-03,10.3,0.7,22.4,14.7,89.3,1.0,2.2
1981-11-04,11.3,0.7,23.2,16.3,89.7,1.4,2.5
1981-11-05,22.0,1.3,28.7,15.7,81.9,12.0,4.5
1981-11-06,22.1,1.5,29.0,14.9,74.0,0.0,4.8
1981-11-07,20.5,1.1,30.4,16.0,77.4,0.0,4.4
1981-11-08,13.6,1.0,27.6,16.3,87.7,49.0,2.9
1981-11-09,11.9,1.1,26.6,16.6,87.6,5.5,2.8
1981-11-10,10.3,0.6,22.2,16.2,92.9,14.2,2.2
1981-11-11,12.2,1.0,24.3,15.3,89.8,11.9,2.5
1981-11-12,11.5,1.1,21.2,14.4,87.4,25.6,2.4
1981-11-13,13.3,0.7,24.3,15.3,90.9,7.9,2.7
1981-11-14,10.3,0.9,21.3,16.6,95.1,10.9,2.1
1981-11-15,21.8,0.9,27.3,14.8,85.9,14.9,4.2
1981-11-16,21.5,0.9,29.0,16.7,83.5,0.2,4.4
1981-11-17,22.7,1.1,28.3,16.1,84.9,0.5,4.5
1981-11-18,24.8,0.9,29.1,14.4,80.4,8.6,4.9
1981-11-19,19.5,0.9,27.1,16.3,83.8,0.8,4.0
1981-11-20,10.4,0.5,21.3,16.3,88.9,17.2,2.3
1981-11-21,15.2,1.4,26.6,15.3,86.0,47.9,3.2
1981-11-22,15.2,0.7,26.3,14.5,85.4,3.2,3.1
1981-11-23,27.3,1.2,28.2,13.7,79.2,0.0,5.3
1981-11-24,23.6,1.0,28.3,14.9,79.9,0.0,4.8
1981-11-25,23.5,1.7,29.8,16.1,80.1,0.0,4.9
1981-11-26,13.8,1.4,26.0,16.2,89.3,18.9,2.8
1981-11-27,23.9,1.1,26.9,14.3,79.0,11.7,4.7
1981-11-28,22.8,1.3,28.3,16.2,80.4,0.0,4.6
1981-11-29,19.3,0.8,27.4,16.0,84.4,0.7,3.9
1981-11-30,18.7,0.8,29.0,15.7,79.2,8.3,3.9
1981-12-01,18.4,1.0,27.4,17.8,86.9,8.2,3.9
1981-12-02,13.3,0.8,27.2,16.3,89.1,0.7,2.9
1981-12-03,11.3,2.1,21.2,16.0,90.7,14.4,2.3
1981-12-04,12.9,0.8,21.0,14.6,88.3,0.0,2.7
1981-12-05,24.2,1.2,27.8,15.7,83.2,2.9,4.7
1981-12-06,23.4,1.0,29.4,15.3,78.4,6.1,4.8
1981-12-07,19.5,1.1,27.9,16.0,80.6,2.1,4.2
1981-12-08,11.3,0.7,20.6,14.8,89.3,47.0,2.4
1981-12-09,11.1,1.7,22.0,15.1,88.8,7.6,2.3
1981-12-10,11.1,1.5,23.1,14.3,90.5,31.4,2.4
1981-12-11,23.6,1.0,27.6,15.4,81.7,3.1,4.7
1981-12-12,13.7,0.7,24.8,15.6,89.0,13.9,2.8
1981-12-13,16.0,0.7,26.4,14.9,86.2,22.7,3.3
1981-12-14,22.6,1.2,27.9,14.9,80.6,16.5,4.6
1981-12-15,22.5,1.0,28.2,15.3,77.8,4.9,4.6
1981-12-16,11.8,1.5,25.3,16.3,85.3,1.8,2.9
1981-12-17,10.6,1.1,21.9,16.8,89.9,58.2,2.3
1981-12-18,12.3,1.1,25.5,15.4,86.8,35.7,2.7
1981-12-19,27.4,1.2,27.6,14.9,78.8,4.4,5.3
1981-12-20,28.7,0.9,29.1,15.6,73.4,0.0,5.6
1981-12-21,27.7,1.8,30.2,15.3,74.5,0.0,5.5
1981-12-22,26.0,1.3,30.2,15.4,73.0,0.0,5.5
1981-12-23,26.8,1.5,31.8,16.9,74.5,0.0,5.6
1981-12-24,20.2,0.7,28.8,15.9,77.9,0.0,4.4
1981-12-25,15.3,1.3,25.8,14.9,84.7,8.1,3.2
1981-12-26,17.1,1.0,25.0,15.2,83.4,3.2,3.5
1981-12-27,11.3,0.8,23.9,15.2,87.3,0.1,2.4
1981-12-28,12.7,1.3,21.8,14.0,89.1,22.1,2.5
1981-12-29,22.0,1.3,24.7,13.4,82.2,3.0,4.1
1981-12-30,22.4,1.2,24.5,13.3,80.0,1.2,4.3
1981-12-31,20.6,1.1,26.0,14.2,85.5,0.0,4.0
1982-01-01,14.0,0.7,26.3,15.5,82.0,10.5,3.0
1982-01-02,11.0,1.7,23.9,15.5,86.9,8.7,2.6
1982-01-03,10.6,1.5,19.8,16.3,91.8,71.1,2.0
1982-01-04,10.6,1.3,20.5,14.8,88.9,29.2,2.2
1982-01-05,12.0,1.4,23.2,14.6,82.8,11.1,2.7
1982-01-06,15.2,1.2,25.3,15.4,83.9,5.0,3.2
1982-01-07,18.5,0.8,25.5,15.6,81.9,17.2,3.7
1982-01-08,26.5,1.3,28.2,14.7,77.7,0.0,5.2
1982-01-09,20.4,1.0,27.2,16.0,76.4,0.0,4.3
1982-01-10,18.7,0.8,27.1,15.7,84.1,1.3,3.9
1982-01-11,12.5,1.1,26.0,16.2,87.7,43.5,2.9
1982-01-12,11.4,1.0,23.9,15.4,89.8,23.0,2.4
1982-01-13,20.6,1.4,27.8,15.0,83.1,7.5,4.3
1982-01-14,23.0,0.9,27.2,14.7,80.4,3.8,4.7
1982-01-15,20.5,0.7,28.0,15.7,82.5,8.8,4.3
1982-01-16,19.6,1.2,25.8,17.1,82.4,1.4,4.0
1982-01-17,23.2,1.1,26.8,15.8,81.0,0.0,4.5
1982-01-18,25.0,0.8,28.5,14.6,77.4,0.0,5.0
1982-01-19,17.5,1.3,26.0,15.4,83.3,0.0,3.6
1982-01-20,13.1,1.5,23.4,14.4,84.8,0.4,2.9
1982-01-21,10.8,1.0,20.6,14.0,90.9,8.4,2.2
1982-01-22,16.8,1.1,26.0,15.1,81.7,12.7,3.5
1982-01-23,10.5,0.8,22.4,16.2,91.1,5.9,2.2
1982-01-24,11.3,1.6,20.7,15.1,88.4,16.1,2.3
1982-01-25,10.5,1.0,20.6,15.4,93.3,27.2,2.1
1982-01-26,10.6,1.3,23.3,14.3,86.8,20.6,2.4
1982-01-27,16.9,1.2,25.2,15.5,83.2,8.5,3.6
1982-01-28,16.9,1.5,24.7,15.6,80.0,0.7,3.6
1982-01-29,17.9,1.4,24.8,15.3,81.6,4.0,3.7
1982-01-30,14.8,1.2,23.5,15.0,84.2,1.8,3.0
1982-01-31,17.8,1.4,25.1,15.2,81.9,1.7,3.7
1982-02-01,13.8,1.6,25.4,15.4,84.7,2.7,3.1
1982-02-02,16.6,1.3,24.2,15.8,85.3,0.0,3.4
1982-02-03,23.5,1.2,26.6,14.9,81.2,0.1,4.6
1982-02-04,21.2,1.7,28.0,15.6,80.9,0.0,4.5
1982-02-05,16.9,0.9,27.3,15.5,85.3,16.5,3.5
1982-02-06,13.7,0.8,23.4,16.4,86.8,5.9,2.8
1982-02-07,20.9,1.0,27.4,15.8,81.2,2.4,4.2
1982-02-08,22.6,1.5,28.4,16.1,77.0,0.0,4.8
1982-02-09,24.4,1.3,27.0,15.4,79.9,0.0,4.9
1982-02-10,24.6,1.8,27.6,15.6,78.9,0.0,5.0
1982-02-11,27.2,1.4,28.2,15.3,72.9,0.0,5.4
1982-02-12,22.7,1.6,27.5,13.9,75.5,0.0,4.7
1982-02-13,24.7,1.3,26.5,14.0,79.2,0.0,4.7
1982-02-14,27.0,1.0,27.3,15.1,78.4,0.0,5.1
1982-02-15,24.9,1.3,28.4,15.9,76.1,0.0,5.0
1982-02-16,25.7,1.6,28.1,16.5,73.8,0.0,5.3
1982-02-17,26.1,1.6,27.3,15.3,76.9,0.0,5.2
1982-02-18,25.4,1.4,27.7,15.9,75.9,0.0,5.1
1982-02-19,25.8,1.3,27.6,15.7,72.0,0.2,5.1
1982-02-20,25.9,1.0,27.5,15.2,74.3,0.0,5.0
1982-02-21,27.2,1.1,28.8,15.2,73.3,0.4,5.3
1982-02-22,24.2,0.8,30.2,14.9,75.6,0.2,4.8
1982-02-23,22.1,1.4,29.1,15.3,77.2,2.1,4.7
1982-02-24,18.3,1.3,29.3,16.3,81.3,6.4,4.0
1982-02-25,14.3,1.0,27.8,16.4,88.2,9.9,3.0
1982-02-26,14.0,0.8,26.9,16.8,84.2,3.6,3.1
1982-02-27,14.9,1.1,27.4,16.7,86.0,5.8,3.2
1982-02-28,12.2,1.0,26.1,16.3,89.4,12.1,2.6
1982-03-01,18.2,0.9,26.0,17.7,87.6,8.1,3.6
1982-03-02,13.7,1.5,27.1,16.1,88.3,12.9,2.9
1982-03-03,10.9,1.5,22.4,15.7,84.3,10.4,2.5
1982-03-04,10.2,1.6,20.7,14.9,85.8,0.6,2.3
1982-03-05,10.2,1.7,21.6,15.3,84.5,0.5,2.3
1982-03-06,10.4,1.8,22.1,14.1,88.2,3.4,2.3
1982-03-07,10.9,1.0,24.4,16.2,90.2,13.8,2.3
1982-03-08,10.3,1.1,25.1,16.3,87.5,30.3,2.4
